hys,direction,style,x,y
beta-hys,->,scatter,0.25,0.045501130300000005
beta-hys,->,scatter,0.3,0.9999084276000001
beta-hys,->,scatter,0.85,0.9999999486
beta-hys,->,scatter,0.55,1.0
beta-hys,->,scatter,0.6,0.9999999999
beta-hys,->,scatter,0.0,1e-10
beta-hys,->,scatter,1.0,0.9994398654000001
beta-hys,->,scatter,0.95,0.9999999798999999
beta-hys,->,scatter,0.3,0.1265910945
beta-hys,->,scatter,0.3,0.9999999573
beta-hys,->,scatter,0.05,0.0039949734
beta-hys,->,scatter,0.2,0.0339198851
beta-hys,->,scatter,0.85,0.9999352706999999
beta-hys,->,scatter,1.0,0.9998094706
beta-hys,->,scatter,0.05,0.0024573857999999997
beta-hys,->,scatter,0.35,0.9999464495
beta-hys,->,scatter,0.95,1.0
beta-hys,->,scatter,0.85,0.9999974604999999
beta-hys,->,line,0.0,0.0003073861379310345
beta-hys,->,line,0.05,0.0046132101166666654
beta-hys,->,line,0.1,0.008935760483333334
beta-hys,->,line,0.15,0.022986906050000002
beta-hys,->,line,0.2,0.04208288503333334
beta-hys,->,line,0.25,0.06853011632333333
beta-hys,->,line,0.3,0.3959737526166666
beta-hys,->,line,0.35,0.9998236265666667
beta-hys,->,line,0.4,0.9998449101666668
beta-hys,->,line,0.45,0.9998174095379311
beta-hys,->,line,0.5,0.9994303425566666
beta-hys,->,line,0.55,0.9997536755137932
beta-hys,->,line,0.6,0.999743555726667
beta-hys,->,line,0.65,0.9996649876899998
beta-hys,->,line,0.7,0.9994924317206898
beta-hys,->,line,0.75,0.9997805994862069
beta-hys,->,line,0.8,0.9996612930800001
beta-hys,->,line,0.85,0.9998481707133332
beta-hys,->,line,0.9,0.9998751287827585
beta-hys,->,line,0.95,0.9997239107533334
beta-hys,->,line,1.0,0.9994429490233332
hys,direction,style,x,y
beta-hys,<-,scatter,0.45,0.9999860688
beta-hys,<-,scatter,0.25,0.9999999999
beta-hys,<-,scatter,0.4,0.999999999
beta-hys,<-,scatter,0.3,1.0
beta-hys,<-,scatter,0.05,0.9992033939
beta-hys,<-,scatter,0.65,0.9999999598999999
beta-hys,<-,scatter,0.75,1.0
beta-hys,<-,scatter,0.15,0.9999999956
beta-hys,<-,scatter,0.1,0.9970267663
beta-hys,<-,scatter,0.5,0.999551638
beta-hys,<-,scatter,0.35,1.0
beta-hys,<-,scatter,1.0,0.9999994135
beta-hys,<-,scatter,0.45,0.9966334009000001
beta-hys,<-,scatter,0.05,0.9999976136
beta-hys,<-,scatter,0.85,1.0
beta-hys,<-,scatter,0.6,0.9999983542
beta-hys,<-,scatter,0.75,0.9999591623
beta-hys,<-,scatter,0.9,0.9947646814
beta-hys,<-,scatter,1.0,0.9999995902
beta-hys,<-,scatter,0.5,0.9999999994
beta-hys,<-,scatter,0.75,0.9999986056
beta-hys,<-,scatter,0.85,0.9954138125
beta-hys,<-,scatter,0.75,1.0
beta-hys,<-,scatter,0.8,1.0
beta-hys,<-,scatter,0.75,0.9999999553
beta-hys,<-,scatter,0.6,0.9948585396999999
beta-hys,<-,scatter,0.0,0.9999999939
beta-hys,<-,scatter,0.25,0.9999999717
beta-hys,<-,scatter,0.35,1.0
beta-hys,<-,scatter,0.75,1.0
beta-hys,<-,scatter,0.05,0.9998005984
beta-hys,<-,scatter,0.9,1.0
beta-hys,<-,scatter,0.95,0.9985254367
beta-hys,<-,scatter,0.2,0.9999926407999999
beta-hys,<-,scatter,0.05,0.9999999642
beta-hys,<-,scatter,0.95,0.999386522
beta-hys,<-,scatter,0.25,0.9999999990999999
beta-hys,<-,scatter,0.6,0.9999998861
beta-hys,<-,scatter,0.45,1.0
beta-hys,<-,scatter,0.75,0.9996755476000001
beta-hys,<-,scatter,0.7,0.9999999891
beta-hys,<-,scatter,0.65,0.9999515118000001
beta-hys,<-,scatter,0.2,0.9999979661
beta-hys,<-,scatter,0.4,0.9999789842
beta-hys,<-,scatter,0.7,0.9999999926
beta-hys,<-,scatter,0.2,0.9999999995000001
beta-hys,<-,scatter,0.95,0.9999577306
beta-hys,<-,scatter,0.6,1.0
beta-hys,<-,scatter,0.0,0.9999999998000001
beta-hys,<-,scatter,0.2,0.9999999987999999
beta-hys,<-,scatter,0.8,0.9993529988
beta-hys,<-,scatter,0.45,1.0
beta-hys,<-,scatter,0.95,0.9999999999
beta-hys,<-,scatter,0.3,0.9920858728
beta-hys,<-,scatter,0.85,0.9999847511
beta-hys,<-,scatter,0.35,1.0
beta-hys,<-,scatter,0.7,0.9999999999
beta-hys,<-,scatter,0.7,0.9999999262999999
beta-hys,<-,scatter,0.7,0.9999997743000001
beta-hys,<-,scatter,1.0,0.9997256801000001
beta-hys,<-,scatter,0.0,0.9999859676999999
beta-hys,<-,scatter,0.25,0.9997359593
beta-hys,<-,scatter,1.0,0.9999561251000001
beta-hys,<-,scatter,0.8,0.9977118947
beta-hys,<-,scatter,0.6,0.9999989104000001
beta-hys,<-,scatter,0.35,0.9977855393
beta-hys,<-,scatter,0.55,0.9999976037
beta-hys,<-,scatter,0.5,0.9999997654999999
beta-hys,<-,scatter,0.5,0.9976766665000001
beta-hys,<-,scatter,0.95,1.0
beta-hys,<-,scatter,0.9,1.0
beta-hys,<-,scatter,0.2,0.9999999999
beta-hys,<-,scatter,0.4,0.9999999913
beta-hys,<-,scatter,0.35,0.9997952045999999
beta-hys,<-,scatter,0.25,0.9999925492
beta-hys,<-,scatter,0.2,0.9999999999
beta-hys,<-,scatter,0.9,0.9999999993
beta-hys,<-,scatter,1.0,0.9999996298
beta-hys,<-,scatter,0.75,0.9987914008
beta-hys,<-,scatter,0.6,0.9999983640000001
beta-hys,<-,scatter,0.3,0.9999979405
beta-hys,<-,scatter,1.0,1.0
beta-hys,<-,scatter,0.8,0.9999999984000001
beta-hys,<-,scatter,0.85,1.0
beta-hys,<-,scatter,0.6,0.9999999929000001
beta-hys,<-,scatter,0.25,0.9999999994
beta-hys,<-,scatter,0.85,0.9996553734
beta-hys,<-,scatter,0.5,0.9999999998000001
beta-hys,<-,scatter,1.0,0.9957556967
beta-hys,<-,scatter,0.15,0.9983278994
beta-hys,<-,scatter,0.05,0.9999970004000001
beta-hys,<-,scatter,0.85,0.9999999892
beta-hys,<-,scatter,0.65,0.9999976312000001
beta-hys,<-,scatter,0.95,1.0
beta-hys,<-,scatter,1.0,0.9987753673
beta-hys,<-,scatter,0.75,0.9999998331000001
beta-hys,<-,scatter,0.4,0.9999985735
beta-hys,<-,scatter,0.4,1.0
beta-hys,<-,scatter,0.7,0.9999999937999999
beta-hys,<-,scatter,0.65,0.9999999474
beta-hys,<-,scatter,0.8,0.9999885595
beta-hys,<-,scatter,0.45,0.998022008
beta-hys,<-,scatter,0.8,0.9990103026999999
beta-hys,<-,scatter,0.6,0.9999982665
beta-hys,<-,scatter,0.9,0.9999999379000001
beta-hys,<-,scatter,1.0,0.9999953362999999
beta-hys,<-,scatter,0.6,1.0
beta-hys,<-,scatter,0.65,0.9999999987
beta-hys,<-,scatter,0.8,0.9999977941
beta-hys,<-,scatter,0.65,0.9981021137
beta-hys,<-,scatter,0.7,0.9999999996
beta-hys,<-,scatter,0.05,0.9998977507
beta-hys,<-,scatter,0.45,0.9993514795999999
beta-hys,<-,scatter,0.95,0.9999999576999999
beta-hys,<-,scatter,0.95,0.999896896
beta-hys,<-,scatter,0.5,1.0
beta-hys,<-,scatter,0.05,1.0
beta-hys,<-,scatter,0.55,0.99991291
beta-hys,<-,scatter,0.05,0.9999795644
beta-hys,<-,scatter,1.0,0.9988532434
beta-hys,<-,scatter,0.3,0.9999999983
beta-hys,<-,scatter,0.6,0.9999999996
beta-hys,<-,scatter,0.25,1.0
beta-hys,<-,scatter,0.45,1.0
beta-hys,<-,scatter,0.7,0.9999838917
beta-hys,<-,scatter,0.8,0.9999999999
beta-hys,<-,scatter,0.3,0.9999913748999999
beta-hys,<-,scatter,0.2,0.992266511
beta-hys,<-,scatter,0.9,0.9965518487
beta-hys,<-,scatter,0.95,0.9999980887000001
beta-hys,<-,scatter,0.0,0.9999999995000001
beta-hys,<-,scatter,0.15,0.9999999997
beta-hys,<-,scatter,0.55,0.9999999509
beta-hys,<-,scatter,1.0,0.9999956213
beta-hys,<-,scatter,0.8,0.9999996882
beta-hys,<-,scatter,0.05,0.9999999905
beta-hys,<-,scatter,0.7,0.9999999787999999
beta-hys,<-,scatter,0.5,0.9999999983
beta-hys,<-,scatter,0.1,1.0
beta-hys,<-,scatter,0.15,0.9999998153
beta-hys,<-,scatter,0.3,0.9999999923
beta-hys,<-,scatter,0.4,1.0
beta-hys,<-,scatter,0.85,0.9999999942
beta-hys,<-,scatter,0.8,0.9995029394
beta-hys,<-,scatter,0.85,0.9999999987
beta-hys,<-,scatter,0.75,0.9966215134
beta-hys,<-,scatter,0.4,0.9999657995
beta-hys,<-,scatter,0.8,0.9998948064000001
beta-hys,<-,scatter,0.55,1.0
beta-hys,<-,scatter,0.85,0.9992995203
beta-hys,<-,scatter,0.15,0.9999881548999999
beta-hys,<-,scatter,0.85,0.9999999998000001
beta-hys,<-,scatter,0.95,0.999999848
beta-hys,<-,scatter,0.3,0.9999998687999999
beta-hys,<-,scatter,0.85,0.9996052442
beta-hys,<-,scatter,0.3,0.9999943990000001
beta-hys,<-,scatter,0.2,0.9962999715
beta-hys,<-,scatter,0.9,0.9996395389
beta-hys,<-,scatter,0.5,0.9997109054000001
beta-hys,<-,scatter,0.75,1.0
beta-hys,<-,scatter,0.35,0.9999926806999999
beta-hys,<-,scatter,0.5,0.9999895362000001
beta-hys,<-,scatter,0.55,0.9999999999
beta-hys,<-,scatter,0.6,0.9998561071
beta-hys,<-,scatter,0.35,0.999999993
beta-hys,<-,scatter,0.7,0.9990949763
beta-hys,<-,scatter,0.95,0.9999959548
beta-hys,<-,scatter,0.45,0.9999995351000001
beta-hys,<-,scatter,0.55,0.9999998617
beta-hys,<-,scatter,0.7,0.9992703208
beta-hys,<-,scatter,0.7,1.0
beta-hys,<-,scatter,0.95,0.9975638148
beta-hys,<-,scatter,0.85,0.9999996549
beta-hys,<-,scatter,0.55,0.9995263506000001
beta-hys,<-,scatter,0.3,0.9999999892
beta-hys,<-,scatter,0.7,0.9995802409000001
beta-hys,<-,scatter,0.2,0.9999999992
beta-hys,<-,scatter,0.6,0.9999999957
beta-hys,<-,scatter,0.45,0.9999960505
beta-hys,<-,scatter,0.25,0.9999997065
beta-hys,<-,scatter,0.25,0.9999999995000001
beta-hys,<-,scatter,0.65,1.0
beta-hys,<-,scatter,1.0,0.9995954214
beta-hys,<-,scatter,0.35,0.9996980393000001
beta-hys,<-,scatter,0.2,1.0
beta-hys,<-,scatter,0.85,0.9999999996
beta-hys,<-,scatter,0.75,0.9999999998000001
beta-hys,<-,scatter,0.15,1.0
beta-hys,<-,scatter,0.25,0.9999672887000001
beta-hys,<-,scatter,0.35,0.9999994794
beta-hys,<-,scatter,0.3,0.9999999861
beta-hys,<-,scatter,0.3,1.0
beta-hys,<-,scatter,0.5,0.999682478
beta-hys,<-,scatter,0.5,0.9999999831999999
beta-hys,<-,scatter,0.05,1.0
beta-hys,<-,scatter,0.65,1.0
beta-hys,<-,scatter,0.15,0.9987895231999999
beta-hys,<-,scatter,0.8,1.0
beta-hys,<-,scatter,0.1,0.9999999982
beta-hys,<-,scatter,0.7,0.9999999996
beta-hys,<-,scatter,0.2,1.0
beta-hys,<-,scatter,0.2,1.0
beta-hys,<-,scatter,0.35,1.0
beta-hys,<-,scatter,0.9,0.9967786437999999
beta-hys,<-,scatter,0.95,0.9999998595999999
beta-hys,<-,scatter,0.35,1.0
beta-hys,<-,scatter,0.1,1.0
beta-hys,<-,scatter,0.6,0.9999999958
beta-hys,<-,scatter,0.65,0.9998871464
beta-hys,<-,scatter,0.55,1.0
beta-hys,<-,scatter,0.25,0.9999161118000001
beta-hys,<-,scatter,0.0,1.0
beta-hys,<-,scatter,0.95,0.9999734243999999
beta-hys,<-,scatter,0.2,0.9916455353
beta-hys,<-,scatter,0.85,0.9999996091
beta-hys,<-,scatter,0.45,1.0
beta-hys,<-,scatter,0.5,0.9999999989
beta-hys,<-,scatter,0.6,1.0
beta-hys,<-,scatter,0.65,0.9999997582
beta-hys,<-,scatter,0.7,0.9999686293000001
beta-hys,<-,scatter,0.85,1.0
beta-hys,<-,scatter,0.55,0.9999711070999999
beta-hys,<-,scatter,0.2,0.9998468387999999
beta-hys,<-,scatter,0.7,0.9999999629999999
beta-hys,<-,scatter,0.0,0.9999999148000001
beta-hys,<-,scatter,0.2,0.9999152431
beta-hys,<-,scatter,0.7,0.9971690566
beta-hys,<-,scatter,0.6,0.9993643391
beta-hys,<-,scatter,0.55,0.9999999997
beta-hys,<-,scatter,0.6,0.9999991493000001
beta-hys,<-,scatter,0.0,1.0
beta-hys,<-,scatter,0.4,0.9999788411
beta-hys,<-,scatter,0.65,0.9999758420999999
beta-hys,<-,scatter,0.25,0.9999999720999999
beta-hys,<-,scatter,0.9,1.0
beta-hys,<-,scatter,0.6,0.9999998709000001
beta-hys,<-,scatter,0.95,0.9977164065
beta-hys,<-,scatter,0.75,0.9999300595
beta-hys,<-,scatter,0.7,0.999841337
beta-hys,<-,scatter,0.2,0.9999999787999999
beta-hys,<-,scatter,0.9,0.9999998804000001
beta-hys,<-,scatter,0.7,0.9999999987999999
beta-hys,<-,scatter,0.35,0.9984418674
beta-hys,<-,scatter,0.75,0.9999999861
beta-hys,<-,scatter,0.35,0.9999996781999999
beta-hys,<-,scatter,0.9,0.9999990442
beta-hys,<-,scatter,0.7,0.9990593857
beta-hys,<-,scatter,0.45,0.9999941061
beta-hys,<-,scatter,0.1,1.0
beta-hys,<-,scatter,0.75,0.9997686921
beta-hys,<-,scatter,0.15,0.9999251397
beta-hys,<-,scatter,0.1,0.9999536529
beta-hys,<-,scatter,0.6,0.9999999845
beta-hys,<-,scatter,0.1,0.9999999959999999
beta-hys,<-,scatter,0.55,0.9963396967
beta-hys,<-,scatter,0.8,0.9999999989
beta-hys,<-,scatter,1.0,0.9989328815999999
beta-hys,<-,scatter,0.45,0.9999679186
beta-hys,<-,scatter,0.55,0.9999999993
beta-hys,<-,scatter,0.55,0.9999999778
beta-hys,<-,scatter,0.55,0.9997783720000001
beta-hys,<-,scatter,0.85,0.9999996154999999
beta-hys,<-,scatter,1.0,0.9999999997
beta-hys,<-,scatter,0.25,1.0
beta-hys,<-,scatter,0.45,1.0
beta-hys,<-,scatter,1.0,0.9997724603
beta-hys,<-,scatter,0.0,1.0
beta-hys,<-,scatter,0.3,0.9999999999
beta-hys,<-,scatter,0.25,0.9997361568
beta-hys,<-,scatter,0.3,0.9999999993
beta-hys,<-,scatter,0.1,0.9999999996
beta-hys,<-,scatter,0.35,0.9998932728000001
beta-hys,<-,scatter,0.9,1.0
beta-hys,<-,scatter,0.15,0.9999999348999999
beta-hys,<-,scatter,0.5,1.0
beta-hys,<-,scatter,0.05,0.9999999894
beta-hys,<-,scatter,0.05,0.9997986318000001
beta-hys,<-,scatter,0.65,0.9991800512000001
beta-hys,<-,scatter,0.05,0.9999999998000001
beta-hys,<-,scatter,0.15,0.9999999886
beta-hys,<-,scatter,0.3,0.9999999682999999
beta-hys,<-,scatter,1.0,0.9999989663
beta-hys,<-,scatter,0.95,0.9999999996
beta-hys,<-,scatter,0.15,0.9999880468000001
beta-hys,<-,scatter,0.6,0.9999999433
beta-hys,<-,scatter,0.85,0.9999991197
beta-hys,<-,scatter,0.9,0.9999401275
beta-hys,<-,scatter,0.3,0.999649613
beta-hys,<-,scatter,0.35,0.9999999262999999
beta-hys,<-,scatter,0.0,0.99979998
beta-hys,<-,scatter,0.6,0.999719817
beta-hys,<-,scatter,0.0,0.9999996455
beta-hys,<-,scatter,0.0,0.9999283686
beta-hys,<-,scatter,0.8,0.9999999987999999
beta-hys,<-,scatter,0.25,0.9999999961
beta-hys,<-,scatter,0.65,0.9954876542000001
beta-hys,<-,scatter,0.65,0.9972885557
beta-hys,<-,scatter,0.95,0.999987167
beta-hys,<-,scatter,1.0,0.9986052383
beta-hys,<-,scatter,0.5,0.9987988456
beta-hys,<-,scatter,0.0,1.0
beta-hys,<-,scatter,0.9,0.9999999923999999
beta-hys,<-,scatter,0.1,0.9999917897
beta-hys,<-,scatter,0.1,1.0
beta-hys,<-,scatter,0.05,0.9999558822
beta-hys,<-,scatter,0.9,0.9999973137999999
beta-hys,<-,scatter,0.75,0.9994551223
beta-hys,<-,scatter,0.45,0.999995319
beta-hys,<-,scatter,0.2,0.9999999999
beta-hys,<-,scatter,0.25,0.9999974254999999
beta-hys,<-,scatter,0.4,0.9999678629000001
beta-hys,<-,scatter,0.75,1.0
beta-hys,<-,scatter,0.1,0.9999590865000001
beta-hys,<-,scatter,0.9,1.0
beta-hys,<-,scatter,0.5,1.0
beta-hys,<-,scatter,0.7,0.9999999975
beta-hys,<-,scatter,0.5,1.0
beta-hys,<-,scatter,0.4,0.9999687398
beta-hys,<-,scatter,0.0,0.9999825890999999
beta-hys,<-,scatter,0.85,0.9999999361
beta-hys,<-,scatter,0.85,0.9993596687999999
beta-hys,<-,scatter,0.4,1.0
beta-hys,<-,scatter,0.95,0.9999999986
beta-hys,<-,scatter,0.65,0.9999995433
beta-hys,<-,scatter,0.85,0.9999882672
beta-hys,<-,scatter,0.5,0.9999999964
beta-hys,<-,scatter,0.3,0.9999957006
beta-hys,<-,scatter,0.3,0.9999999695
beta-hys,<-,scatter,0.8,0.9999999212
beta-hys,<-,scatter,0.15,1.0
beta-hys,<-,scatter,0.85,0.9991827509000001
beta-hys,<-,scatter,0.35,0.9999798304
beta-hys,<-,scatter,0.05,1.0
beta-hys,<-,scatter,0.95,0.9998686346
beta-hys,<-,scatter,0.65,0.9999932303
beta-hys,<-,scatter,0.65,1.0
beta-hys,<-,scatter,1.0,0.9999937340999999
beta-hys,<-,scatter,0.0,0.9985540215
beta-hys,<-,scatter,0.95,0.998304348
beta-hys,<-,scatter,0.3,1.0
beta-hys,<-,scatter,0.4,1.0
beta-hys,<-,scatter,0.7,1.0
beta-hys,<-,scatter,0.35,0.9971098293
beta-hys,<-,scatter,0.4,0.9999999986
beta-hys,<-,scatter,1.0,0.9996569476
beta-hys,<-,scatter,0.0,0.9999999998000001
beta-hys,<-,scatter,0.0,0.9998743823999999
beta-hys,<-,scatter,0.7,0.9999968484
beta-hys,<-,scatter,0.15,0.9995477717
beta-hys,<-,scatter,0.55,0.9999454084
beta-hys,<-,scatter,0.65,0.9999999356
beta-hys,<-,scatter,0.35,0.9999999999
beta-hys,<-,scatter,0.15,1.0
beta-hys,<-,scatter,1.0,0.9995708525
beta-hys,<-,scatter,0.4,1.0
beta-hys,<-,scatter,0.4,0.9999993313
beta-hys,<-,scatter,0.2,0.9999606351000001
beta-hys,<-,scatter,0.05,1.0
beta-hys,<-,scatter,0.6,1.0
beta-hys,<-,scatter,0.2,0.9988547031999999
beta-hys,<-,scatter,0.05,0.999900606
beta-hys,<-,scatter,0.7,0.9994172896
beta-hys,<-,scatter,1.0,0.9999999677
beta-hys,<-,scatter,0.8,0.9999987593
beta-hys,<-,scatter,0.4,0.9999999999
beta-hys,<-,scatter,0.2,0.9977013033
beta-hys,<-,scatter,0.05,0.9999999668
beta-hys,<-,scatter,0.1,0.999999467
beta-hys,<-,scatter,0.15,1.0
beta-hys,<-,scatter,0.05,0.9999999983
beta-hys,<-,scatter,0.45,0.9999999806000001
beta-hys,<-,scatter,1.0,0.9999999722
beta-hys,<-,scatter,0.8,0.9995101499
beta-hys,<-,scatter,0.2,0.9999998223000001
beta-hys,<-,scatter,0.25,0.9999752695
beta-hys,<-,scatter,0.45,1.0
beta-hys,<-,scatter,0.15,0.9993771194
beta-hys,<-,scatter,0.4,1.0
beta-hys,<-,scatter,0.65,1.0
beta-hys,<-,scatter,0.25,0.9999999975
beta-hys,<-,scatter,0.95,1.0
beta-hys,<-,scatter,0.55,0.9999998009000001
beta-hys,<-,scatter,0.6,1.0
beta-hys,<-,scatter,0.85,1.0
beta-hys,<-,scatter,0.3,0.9999999986
beta-hys,<-,scatter,0.95,0.9999999912
beta-hys,<-,scatter,0.75,0.9999965336
beta-hys,<-,scatter,0.65,0.9999999163
beta-hys,<-,scatter,0.55,0.9998819997
beta-hys,<-,scatter,0.2,0.9999999754000001
beta-hys,<-,scatter,0.55,0.9999442742
beta-hys,<-,scatter,0.9,0.9999999992
beta-hys,<-,scatter,0.35,0.9999847654999999
beta-hys,<-,scatter,0.1,0.9999934601999999
beta-hys,<-,scatter,0.35,0.9999999999
beta-hys,<-,scatter,0.1,0.9999999911
beta-hys,<-,scatter,0.05,0.9992737635
beta-hys,<-,scatter,0.1,1.0
beta-hys,<-,scatter,0.4,0.9999999987999999
beta-hys,<-,scatter,0.15,0.9991266778
beta-hys,<-,scatter,0.6,0.9999259695999999
beta-hys,<-,scatter,0.35,0.9995169556
beta-hys,<-,scatter,0.75,0.9999977298999999
beta-hys,<-,scatter,0.7,0.9999999520999999
beta-hys,<-,scatter,0.5,0.9999997773999999
beta-hys,<-,scatter,0.05,0.9999999909
beta-hys,<-,scatter,0.0,0.9999999929000001
beta-hys,<-,scatter,0.4,0.9999999562999999
beta-hys,<-,scatter,0.0,0.9999999718000001
beta-hys,<-,scatter,0.8,0.997772937
beta-hys,<-,scatter,0.3,0.9981798245
beta-hys,<-,scatter,0.8,0.9999996321
beta-hys,<-,scatter,0.0,0.9999999378
beta-hys,<-,scatter,0.15,0.9978287214
beta-hys,<-,scatter,0.65,1.0
beta-hys,<-,scatter,0.7,1.0
beta-hys,<-,scatter,0.35,0.9999999996
beta-hys,<-,scatter,0.55,0.9994268451999999
beta-hys,<-,scatter,0.3,1.0
beta-hys,<-,scatter,0.7,0.9999517823
beta-hys,<-,scatter,0.05,0.9999999934
beta-hys,<-,scatter,0.35,1.0
beta-hys,<-,scatter,0.1,0.9999999968000001
beta-hys,<-,scatter,0.6,0.9999943762000001
beta-hys,<-,scatter,0.95,0.9999999997
beta-hys,<-,scatter,0.8,0.9998335276000001
beta-hys,<-,scatter,1.0,0.9999999208
beta-hys,<-,scatter,0.7,0.9999890434
beta-hys,<-,scatter,0.2,1.0
beta-hys,<-,scatter,0.45,0.9999037854
beta-hys,<-,scatter,0.9,1.0
beta-hys,<-,scatter,0.3,0.9999999665000001
beta-hys,<-,scatter,0.75,0.9999999948
beta-hys,<-,scatter,0.25,1.0
beta-hys,<-,scatter,0.4,0.9999999999
beta-hys,<-,scatter,0.75,1.0
beta-hys,<-,scatter,0.6,0.9981871224
beta-hys,<-,scatter,0.1,0.9993852606
beta-hys,<-,scatter,0.75,0.9999569162999999
beta-hys,<-,scatter,0.5,1.0
beta-hys,<-,scatter,0.35,0.9999955478
beta-hys,<-,scatter,0.75,1.0
beta-hys,<-,scatter,0.6,1.0
beta-hys,<-,scatter,0.55,0.9999999484000001
beta-hys,<-,scatter,0.0,0.9999996434
beta-hys,<-,scatter,0.1,0.9999999999
beta-hys,<-,scatter,0.15,0.9988513775
beta-hys,<-,scatter,0.25,0.9969165686
beta-hys,<-,scatter,0.3,0.9999828987999999
beta-hys,<-,scatter,0.55,0.9999999933
beta-hys,<-,scatter,0.1,0.9999999947
beta-hys,<-,scatter,0.25,0.9999999934999999
beta-hys,<-,scatter,0.1,1.0
beta-hys,<-,scatter,0.45,0.9999999928
beta-hys,<-,scatter,0.45,0.9999999820000001
beta-hys,<-,scatter,0.2,0.9999999999
beta-hys,<-,scatter,0.85,1.0
beta-hys,<-,scatter,0.1,0.9999999999
beta-hys,<-,scatter,0.15,1.0
beta-hys,<-,scatter,0.85,0.9999826957
beta-hys,<-,scatter,0.9,1.0
beta-hys,<-,scatter,0.4,0.9999823651
beta-hys,<-,scatter,0.95,0.9999887005
beta-hys,<-,scatter,0.5,0.9999999012999999
beta-hys,<-,scatter,0.5,0.9996310990999999
beta-hys,<-,scatter,0.25,0.9999999509999999
beta-hys,<-,scatter,0.45,1.0
beta-hys,<-,scatter,0.15,0.999998438
beta-hys,<-,scatter,0.1,1.0
beta-hys,<-,scatter,0.15,0.9999999851000001
beta-hys,<-,scatter,0.05,0.9999999995000001
beta-hys,<-,scatter,0.5,1.0
beta-hys,<-,scatter,0.25,0.9999999919
beta-hys,<-,scatter,0.7,0.9999999998000001
beta-hys,<-,scatter,0.4,0.9992607066
beta-hys,<-,scatter,0.7,0.9999998966
beta-hys,<-,scatter,0.4,0.9999970987000001
beta-hys,<-,scatter,0.55,1.0
beta-hys,<-,scatter,0.9,0.9999964915999999
beta-hys,<-,scatter,0.3,0.9999999953
beta-hys,<-,scatter,0.1,0.9999999877
beta-hys,<-,scatter,0.9,0.9999999962999999
beta-hys,<-,scatter,0.25,0.9973627381
beta-hys,<-,scatter,0.45,0.9999967595
beta-hys,<-,scatter,0.55,1.0
beta-hys,<-,scatter,0.35,1.0
beta-hys,<-,scatter,0.5,1.0
beta-hys,<-,scatter,0.0,1.0
beta-hys,<-,scatter,0.45,0.9999968823000001
beta-hys,<-,scatter,0.5,0.9986979737
beta-hys,<-,scatter,0.1,1.0
beta-hys,<-,scatter,0.25,0.9999987511
beta-hys,<-,scatter,0.55,0.9998180918
beta-hys,<-,scatter,0.95,1.0
beta-hys,<-,scatter,0.1,0.9999999995000001
beta-hys,<-,scatter,1.0,0.9991158056
beta-hys,<-,scatter,0.4,0.9999999775
beta-hys,<-,scatter,0.9,1.0
beta-hys,<-,scatter,0.25,0.999175745
beta-hys,<-,scatter,0.65,0.9998391443000001
beta-hys,<-,scatter,0.85,0.9999989765
beta-hys,<-,scatter,1.0,0.9997810031000001
beta-hys,<-,scatter,0.75,0.9998070593
beta-hys,<-,scatter,0.95,0.9999826864
beta-hys,<-,scatter,0.65,0.9999999826
beta-hys,<-,scatter,0.85,0.9999974544
beta-hys,<-,scatter,0.85,0.9999999432
beta-hys,<-,scatter,0.9,0.9999665507
beta-hys,<-,scatter,0.5,0.9999999943000001
beta-hys,<-,scatter,0.25,0.9999999695999999
beta-hys,<-,scatter,0.15,0.9999999734999999
beta-hys,<-,scatter,1.0,0.999999929
beta-hys,<-,scatter,0.0,0.9996991990999999
beta-hys,<-,scatter,0.75,0.9985629382
beta-hys,<-,scatter,0.05,0.9999999996
beta-hys,<-,scatter,0.8,0.9981276711
beta-hys,<-,scatter,0.15,0.9999999998000001
beta-hys,<-,scatter,0.5,1.0
beta-hys,<-,scatter,0.3,0.9999999656999999
beta-hys,<-,scatter,0.85,1.0
beta-hys,<-,scatter,0.3,0.9999999976999999
beta-hys,<-,scatter,0.05,0.9999996287
beta-hys,<-,scatter,0.25,0.9999997640999999
beta-hys,<-,scatter,1.0,0.9999999603
beta-hys,<-,scatter,0.4,1.0
beta-hys,<-,scatter,0.05,0.9999999999
beta-hys,<-,scatter,0.45,0.9997495769
beta-hys,<-,scatter,0.6,0.9999999999
beta-hys,<-,scatter,0.45,0.9999999999
beta-hys,<-,scatter,1.0,0.9997224345
beta-hys,<-,scatter,0.05,1.0
beta-hys,<-,scatter,0.0,0.9999999995000001
beta-hys,<-,scatter,0.15,0.9999999997
beta-hys,<-,scatter,0.3,1.0
beta-hys,<-,scatter,0.3,0.9999972214
beta-hys,<-,scatter,0.0,1.0
beta-hys,<-,scatter,0.8,0.9999966795
beta-hys,<-,scatter,0.8,0.9999992855
beta-hys,<-,scatter,0.1,0.9999999968000001
beta-hys,<-,scatter,0.15,0.9999762525
beta-hys,<-,scatter,0.65,0.9992987864
beta-hys,<-,scatter,0.5,0.9999964559000001
beta-hys,<-,scatter,0.2,1.0
beta-hys,<-,scatter,1.0,0.9984509376
beta-hys,<-,scatter,0.65,0.9999996445
beta-hys,<-,scatter,1.0,0.9999989884999999
beta-hys,<-,scatter,0.15,1.0
