x1,y1,x2,y2,c_p,c_r
0.0,0.00133992035,0.0,1.0421300000000001e-05,0.5,0.08999999999999997
0.010000000000000009,0.0001800452,0.010000000000000009,3.62485e-06,0.5,0.08999999999999997
0.020000000000000018,9.6e-08,0.020000000000000018,6.9128e-06,0.5,0.08999999999999997
0.030000000000000027,2.13036e-05,0.030000000000000027,1.168e-07,0.5,0.08999999999999997
0.040000000000000036,7.335500000000001e-07,0.040000000000000036,0.0029493074,0.5,0.08999999999999997
0.050000000000000044,0.0001170878,0.050000000000000044,7.57407e-05,0.5,0.08999999999999997
0.06000000000000005,0.0008435577,0.06000000000000005,0.0007592124,0.5,0.08999999999999997
0.06999999999999995,0.00038672824999999995,0.06999999999999995,3.004e-07,0.5,0.08999999999999997
0.07999999999999996,9.440295000000001e-05,0.07999999999999996,0.00089780275,0.5,0.08999999999999997
0.08999999999999997,5.5585e-07,0.08999999999999997,1.0,0.5,0.08999999999999997
0.09999999999999998,0.0001246318,0.09999999999999998,1.0,0.5,0.08999999999999997
0.10999999999999999,3.7305500000000004e-05,0.10999999999999999,1.0,0.5,0.08999999999999997
0.12,1.65854e-05,0.12,1.0,0.5,0.08999999999999997
0.13,6.125295e-05,0.13,0.99975328575,0.5,0.08999999999999997
0.14,1.6497999999999999e-06,0.14,0.99999999995,0.5,0.08999999999999997
0.15000000000000002,0.0007195247,0.15000000000000002,1.0,0.5,0.08999999999999997
0.16000000000000003,0.00020221319999999998,0.16000000000000003,0.9999820488,0.5,0.08999999999999997
0.17000000000000004,6.89328e-05,0.17000000000000004,1.0,0.5,0.08999999999999997
0.18000000000000005,0.0013343878,0.18000000000000005,1.0,0.5,0.08999999999999997
0.18999999999999995,0.0001247856,0.18999999999999995,1.0,0.5,0.08999999999999997
0.19999999999999996,0.0015667528,0.19999999999999996,1.0,0.5,0.08999999999999997
0.20999999999999996,0.0008028225,0.20999999999999996,0.99999991785,0.5,0.08999999999999997
0.21999999999999997,0.00062716155,0.21999999999999997,1.0,0.5,0.08999999999999997
0.22999999999999998,0.00011037725000000001,0.22999999999999998,1.0,0.5,0.08999999999999997
0.24,0.0017386299499999999,0.24,1.0,0.5,0.08999999999999997
0.25,0.00204781015,0.25,1.0,0.5,0.08999999999999997
0.26,0.00239406305,0.26,1.0,0.5,0.08999999999999997
0.27,0.0010179638499999998,0.27,0.9984892462999999,0.5,0.08999999999999997
0.28,0.00197895985,0.28,1.0,0.5,0.08999999999999997
0.29000000000000004,0.0031741409999999997,0.29000000000000004,1.0,0.5,0.08999999999999997
0.30000000000000004,0.00240643545,0.30000000000000004,0.99997145545,0.5,0.08999999999999997
0.31000000000000005,0.00705579365,0.31000000000000005,1.0,0.5,0.08999999999999997
0.31999999999999995,0.00112878495,0.31999999999999995,0.9999995373,0.5,0.08999999999999997
0.32999999999999996,0.00281895365,0.32999999999999996,0.9999940541,0.5,0.08999999999999997
0.33999999999999997,0.00293745625,0.33999999999999997,1.0,0.5,0.08999999999999997
0.35,0.0089969277,0.35,1.0,0.5,0.08999999999999997
0.36,0.00253251125,0.36,1.0,0.5,0.08999999999999997
0.37,0.0027155859000000003,0.37,1.0,0.5,0.08999999999999997
0.38,0.01145836815,0.38,1.0,0.5,0.08999999999999997
0.39,0.007272022800000001,0.39,0.9999992798999999,0.5,0.08999999999999997
0.4,0.0034978111,0.4,0.9979137591,0.5,0.08999999999999997
0.41000000000000003,0.0036076966499999997,0.41000000000000003,0.99999993795,0.5,0.08999999999999997
0.42000000000000004,0.0044722338,0.42000000000000004,0.99999600225,0.5,0.08999999999999997
0.43000000000000005,0.005343001500000001,0.43000000000000005,0.9975941859,0.5,0.08999999999999997
0.43999999999999995,0.0055423962,0.43999999999999995,1.0,0.5,0.08999999999999997
0.44999999999999996,0.0099763294,0.44999999999999996,1.0,0.5,0.08999999999999997
0.45999999999999996,0.01375485795,0.45999999999999996,1.0,0.5,0.08999999999999997
0.47,0.010954107849999999,0.47,0.9998759961,0.5,0.08999999999999997
0.48,0.011669392150000001,0.48,0.999993024,0.5,0.08999999999999997
0.49,0.020416466299999998,0.49,1.0,0.5,0.08999999999999997
0.5,0.0218425453,0.5,0.99999937345,0.5,0.08999999999999997
0.51,0.9996970233,0.51,0.99999999995,0.5,0.08999999999999997
0.53,0.9962248459999999,0.52,0.9999999996500001,0.5,0.08999999999999997
0.54,0.9990448363500001,0.53,0.9999999942,0.5,0.08999999999999997
0.55,0.9999999937999999,0.54,0.99999999385,0.5,0.08999999999999997
0.56,0.9964268508499999,0.55,0.9999999967000001,0.5,0.08999999999999997
0.5700000000000001,0.9888013301999999,0.56,0.9950115761499999,0.5,0.08999999999999997
0.5800000000000001,1.0,0.5700000000000001,1.0,0.5,0.08999999999999997
0.5900000000000001,0.9999660011,0.5800000000000001,0.9991200178499999,0.5,0.08999999999999997
0.6,0.9963698079000001,0.5900000000000001,0.9999999904000001,0.5,0.08999999999999997
0.61,0.999999999,0.6,0.99706035275,0.5,0.08999999999999997
0.63,0.9997409916500001,0.61,0.99998993155,0.5,0.08999999999999997
0.64,0.9999365481,0.62,0.9999999681999999,0.5,0.08999999999999997
0.65,0.99996979115,0.63,0.99992635345,0.5,0.08999999999999997
0.6599999999999999,0.99999401795,0.64,0.9999997249,0.5,0.08999999999999997
0.6699999999999999,0.9999928574,0.65,0.99999993185,0.5,0.08999999999999997
0.6799999999999999,0.99549513275,0.6599999999999999,0.9999330948,0.5,0.08999999999999997
0.69,0.9999649071,0.6799999999999999,0.9999980809000001,0.5,0.08999999999999997
